x0,x1,cluster
6.26527, 11.8907,2
3.41693, 12.579,2
0.641225, 13.6145,2
10.3845, 14.773,3
12.8701, 7.19618,1
3.44078, 14.6744,2
8.45618, 1.19914,0
9.62089, 8.10147,1
9.48856, 3.40957,0
11.2127, 1.383,0
10.9248, 1.36326,0
2.2825, 12.6512,2
0.929116, 9.9755,2
12.671, 0.107197,0
10.434, 0.726514,0
12.4885, 11.8013,3
4.75094, 13.4067,2
11.2528, -0.073592,0
2.7649, 9.37228,2
8.20217, 14.6206,3
2.89908, 14.5366,2
11.5442, 12.0838,3
11.8787, 8.35662,1
7.46838, 10.0512,1
0.0686794, 10.3918,2
11.0812, 2.76782,0
12.7891, 15.501,3
3.90944, 13.6107,2
11.7335, 13.2266,3
1.48948, 11.9421,2
8.89142, 15.8018,3
10.24, 9.4396,1
12.7229, 11.8089,3
12.4701, 3.39744,0
12.1281, 7.11986,1
0.243959, 13.8906,2
10.5666, 4.8609,1
10.0083, 1.07804,0
-1.28423, 12.3084,2
1.7291, 10.9666,2
4.75894, 13.6576,2
15.9081, 12.2091,3
3.76356, 13.9986,2
14.0347, 13.7744,3
9.86406, 7.76346,1
12.2959, 1.31396,0
12.2631, 1.80765,0
11.7631, 7.68246,1
3.86852, 12.789,2
11.3477, 9.26291,1
11.5533, 2.84654,0
4.41046, 15.6319,2
3.7698, 13.3562,2
10.2754, 0.446727,0
1.08156, 13.1468,2
4.05761, 13.6377,2
0.0779454, 9.10149,2
12.6661, -1.07435,0
12.2079, 9.65978,1
11.9523, 11.6047,3
10.3337, 10.3302,1
6.00612, 12.0846,2
10.2511, 1.54719,0
5.84089, 13.6359,2
3.1508, 13.884,2
11.1066, 14.5779,3
10.9993, 6.47172,1
10.5627, 6.51537,1
3.26349, 13.8236,2
10.7485, 11.7311,3
10.1719, 10.8983,3
10.8696, 8.73851,1
12.4572, -0.291275,0
3.529, 13.2111,2
0.42682, 10.7542,2
4.28985, 13.9338,2
3.20225, 14.8882,2
9.45602, 6.06072,1
11.9431, 8.01478,1
0.537955, 11.9282,2
9.76277, 7.65605,1
1.8737, 13.0691,2
11.6351, -1.49249,0
10.979, 6.30965,1
9.79441, 10.0917,1
4.51928, 13.9316,2
1.63979, 12.88,2
10.636, 14.5575,3
10.9568, 7.81399,1
9.74527, 9.80583,1
11.1559, 7.84634,1
10.8916, 9.18954,1
3.38373, 13.9472,2
1.15252, 10.8802,2
1.50801, 10.3016,2
1.58791, 11.3606,2
1.1464, 12.3772,2
0.529591, 12.438,2
11.4118, 5.83132,1
9.52934, 7.95464,1
12.6349, -0.138775,0
8.87417, 17.5905,3
10.2138, 6.28532,1
9.86627, 8.4952,1
11.1248, 9.34896,1
11.2483, -1.19643,0
2.95498, 13.4614,2
9.82994, 12.3161,3
3.24317, 13.4386,2
4.89172, 14.5798,2
2.62055, 10.2105,2
8.65509, 13.9531,3
11.0045, 0.510901,0
10.6195, 8.65161,1
10.0473, -1.36262,0
11.6053, 12.4615,3
10.4697, 7.57208,1
10.5467, 3.35857,0
11.3798, -1.57543,0
0.583196, 12.2656,2
11.4629, -0.757882,0
-0.59405, 9.03852,2
0.741656, 11.7092,2
1.57123, 11.9699,2
3.57977, 14.6666,2
10.573, 10.6309,3
10.2473, 9.74166,1
9.06318, 6.24255,1
4.18796, 15.3573,2
11.364, 12.145,3
8.26082, 14.0163,3
11.0646, 7.2247,1
10.1364, 7.03907,1
3.19763, 13.4059,2
1.59882, 8.44706,2
14.7573, 15.4468,3
11.2222, 8.54701,1
1.03733, 10.3457,2
11.1128, 12.4603,3
0.563036, 9.60959,2
9.73199, -1.55554,0
13.0502, 14.2973,3
11.9682, -0.676689,0
1.83875, 13.2678,2
12.3966, 9.97804,3
8.88952, -1.63965,0
12.1699, 11.5298,3
10.2953, 14.9041,3
14.7639, 12.3976,3
4.04564, 14.9598,2
2.83349, 13.7756,2
2.4484, 14.5048,2
11.7032, 13.6811,3
9.61209, -0.63071,0
10.7501, 7.14577,1
10.7299, 9.43132,1
13.2202, 13.3342,3
5.33549, 13.807,2
-0.448594, 9.70026,2
4.62906, 12.831,2
11.2723, 2.42122,0
2.07664, 10.5945,2
9.8225, 6.02473,1
1.05348, 12.8687,2
12.1251, 2.25214,0
10.314, -0.354599,0
14.1289, 11.8722,3
12.023, 1.77727,0
10.2276, 7.0837,1
9.48558, 8.65768,1
11.7981, 0.513505,0
9.9009, 1.5164,0
8.40429, -1.3255,0
11.5432, 3.05186,0
9.29232, -0.0553737,0
7.22175, 6.85129,1
10.6335, 0.0517753,0
11.2928, 0.987195,0
4.2868, 13.5543,2
10.9178, 11.2728,3
10.0106, 8.546,1
4.02314, 14.273,2
4.67449, 13.9668,2
11.9997, 9.85004,1
10.214, 6.44751,1
3.90409, 13.0993,2
10.7462, 0.953469,0
7.68796, 6.50216,1
3.01619, 12.0925,2
12.5695, 13.1083,3
4.90434, 14.8104,2
11.4708, 0.576032,0
10.9732, 0.858786,0
11.1053, 15.1572,3
3.58306, 14.4308,2
3.65812, 13.3806,2
3.66652, 14.8132,2
11.5185, 11.3688,3
9.02095, -1.35387,0
10.8253, 6.28791,1
6.90316, 12.1118,2
2.89633, 12.9985,2
10.2461, 9.42281,1
3.99604, 14.0717,2
10.5343, 0.0268431,0
12.0615, 13.1153,3
9.87191, 6.52151,1
10.7133, 1.63547,0
9.61454, -1.37528,0
2.66559, 12.8477,2
10.4113, -0.326064,0
2.24066, 13.6158,2
9.89138, 6.74651,1
11.1289, 14.676,3
8.86948, 6.71352,1
4.03247, 14.1518,2
11.5635, 7.53996,1
2.81907, 15.4584,2
12.2345, 2.44821,0
10.7334, 11.5288,3
8.9093, 8.67556,1
10.2099, -0.310812,0
10.9473, 6.4733,1
15.8162, 12.0432,3
1.65587, 10.0766,2
10.486, -1.88925,0
11.0566, 10.6936,3
12.718, 1.63022,0
2.11553, 11.3299,2
15.3464, 13.4133,3
4.17866, 13.4675,2
12.119, 1.62307,0
9.22612, 0.659927,0
9.92981, 8.17157,1
9.97488, -0.658269,0
10.9185, 1.06493,0
12.2225, 1.7667,0
10.7914, 6.96154,1
13.6308, 11.989,3
11.8446, 13.0773,3
10.3746, 7.34021,1
10.4084, 7.72104,1
12.514, 13.3734,3
13.6178, 3.71089,0
10.7885, 13.3419,3
11.0983, 0.309604,0
4.25956, 15.9365,2
5.11095, 14.4184,2
14.9453, 15.2588,3
9.77672, 6.22067,1
11.1678, 1.66598,0
4.66835, 13.9764,2
4.59321, 14.0599,2
16.9804, 13.8399,3
3.9219, 12.495,2
0.969003, 9.463,2
12.4905, 1.14469,0
10.4806, 12.5144,3
1.13958, 13.8517,2
10.1679, -0.789075,0
11.1573, 7.84546,1
3.1361, 14.016,2
-1.38889, 11.8473,2
1.42252, 9.74718,2
12.3206, 10.5338,3
11.0099, 0.628699,0
12.6218, 13.4981,3
4.86437, 13.8384,2
15.0551, 10.4154,3
10.5345, 13.1248,3
10.233, 6.34184,1
9.64808, 12.4125,3
12.604, 8.54985,1
12.3329, 1.54777,0
10.8635, 11.257,3
3.9257, 14.7425,2
10.25, 9.35815,1
3.70503, 14.1783,2
9.71519, 10.513,1
4.84016, 14.6993,2
1.97057, 11.1279,2
9.44124, 0.536979,0
2.43993, 13.2598,2
3.78791, 12.5021,2
10.4266, 10.7286,3
13.9333, 12.0315,3
13.6931, 2.44001,0
11.1656, -0.378028,0
8.77847, 6.19833,1
0.953213, 13.3839,2
4.29551, 13.7228,2
11.2497, -1.98935,0
3.41256, 13.1925,2
9.93794, 7.25641,1
14.6534, 0.954476,0
11.3658, 3.01631,0
11.3788, -2.95271,0
11.2473, 1.83453,0
4.59883, 13.6267,2
0.703196, 10.544,2
10.8747, 3.22749,0
11.3668, 8.921,1
8.66704, -3.44231,0
3.53692, 13.7781,2
0.911111, 7.91421,2
1.33734, 8.56036,2
4.32694, 13.6092,2
10.1719, 1.7394,0
9.3239, 2.35337,0
12.317, 1.4583,0
13.5727, 9.02089,1
11.7564, 7.95198,1
11.7055, 0.707062,0
1.44604, 11.2547,2
10.7058, 7.17532,1
1.86974, 13.8099,2
10.4295, 14.5211,3
11.0134, 8.66075,1
12.3322, 9.7177,1
2.18941, 8.38289,2
10.2514, 8.07778,1
2.10398, 11.9159,2
9.19679, 11.2919,3
10.1744, 5.46334,1
14.5003, 11.3379,3
9.99961, 7.36146,1
8.85011, 13.0827,3
2.29174, 7.9571,2
2.36711, 13.1369,2
1.60717, 11.6381,2
3.52352, 14.2341,2
12.1372, -0.032368,0
3.4936, 14.4216,2
3.51974, 13.0754,2
4.13391, 14.5095,2
10.6032, 13.5784,3
11.0249, 8.24404,1
12.0089, 11.6761,3
2.89724, 11.9967,2
4.69823, 14.5183,2
13.4393, 9.37519,1
8.62755, 6.14646,1
11.6606, 7.01756,1
10.0957, 8.59615,1
11.2059, 1.70709,0
12.4451, 3.34197,0
10.6865, 7.33079,1
1.87871, 12.7463,2
3.65212, 14.0987,2
10.0719, 7.11499,1
10.8559, 0.00182362,0
1.00208, 12.0455,2
3.56565, 12.0882,2
10.7423, 6.00005,1
3.30876, 13.7937,2
11.0772, 13.4986,3
9.3923, -2.19721,0
2.50637, 10.3483,2
7.42511, 6.42247,1
12.5695, 8.2188,1
4.01573, 15.3325,2
9.47754, 16.8888,3
11.0758, 7.50018,1
3.35641, 6.81865,2
7.94798, 10.9665,1
11.3032, 6.76235,1
2.09687, 9.80929,2
1.95755, 10.5019,2
4.64719, 13.4381,2
9.8295, 10.765,3
11.1719, 1.74454,0
3.45035, 14.666,2
12.8405, 12.1566,3
9.81868, 0.218438,0
3.14746, 12.8945,2
10.6489, -1.69825,0
2.36923, 10.342,2
9.30835, -0.0784671,0
8.95455, 11.1422,3
3.92549, 13.507,2
3.39528, 14.4155,2
11.1935, 7.82906,1
11.8931, 3.1115,0
0.911088, 11.7591,2
11.1176, 10.36,3
7.43417, 8.37384,1
1.20356, 8.61312,2
8.67544, 14.5902,3
9.86082, 0.680958,0
12.4539, 10.9266,3
10.642, 2.71524,0
9.90847, -0.0200286,0
10.1547, 7.18035,1
1.36837, 9.97758,2
9.55968, 1.49602,0
2.34505, 10.37,2
0.077046, 11.9376,2
5.28424, 13.6325,2
11.6306, 1.95712,0
4.42624, 14.6886,2
11.007, -2.29388,0
4.10682, 14.0912,2
2.62535, 12.0957,2
11.8124, 8.00609,1
2.27839, 11.5818,2
0.317744, 10.8821,2
11.0381, 2.18651,0
3.50058, 13.9881,2
10.8333, -1.88306,0
3.02924, 10.0259,2
4.77625, 14.6034,2
3.09099, 14.6248,2
13.4996, 12.3242,3
4.29135, 14.4576,2
9.15407, 1.66609,0
3.51554, 12.3441,2
10.8016, 8.78432,1
10.2895, 0.397432,0
11.9359, 12.506,3
1.79727, 13.2683,2
0.110034, 12.8021,2
4.13225, 12.6313,2
10.1618, 7.67934,1
1.82926, 11.0264,2
12.1138, 10.3347,3
13.04, 16.0118,3
10.7389, 7.04113,1
10.2451, -3.58231,0
3.0102, 9.52069,2
1.72253, 10.3021,2
10.1317, 7.93919,1
4.14585, 13.5764,2
12.8037, 13.6322,3
10.2281, -0.178265,0
3.14264, 12.8556,2
8.28271, 9.80509,1
4.3599, 13.4164,2
13.216, 10.5635,3
12.0839, 8.90442,1
10.557, 11.6464,3
11.0723, 5.11139,1
11.5004, 8.15824,1
12.276, 9.36045,1
13.2633, 11.5406,3
13.8718, 9.68581,3
12.4149, 15.0255,3
10.1539, 7.3067,1
11.4035, 13.0753,3
12.0318, 7.63205,1
3.52129, 13.4267,2
10.6729, 6.17237,1
10.4437, -1.49613,0
2.45635, 14.1329,2
3.92914, 12.7971,2
10.379, 1.86341,0
2.67432, 13.5521,2
1.42193, 9.25037,2
10.5566, -1.07222,0
3.78954, 13.9152,2
13.6101, 9.43341,1
11.1687, 14.432,3
10.6138, 12.2229,3
10.8252, 8.06112,1
10.4644, 9.38708,1
13.64, 11.9072,3
8.11692, 6.05375,1
11.1105, 2.06662,0
14.8947, 17.5757,3
3.8992, 15.1752,2
2.20904, 13.0568,2
4.10569, 15.6511,2
3.87994, 13.4954,2
11.7006, 12.5647,3
4.3886, 13.1315,2
2.07826, 12.4471,2
12.8056, 6.7165,1
10.4188, 0.201,0
11.8472, 6.20244,1
2.67963, 11.3691,2
3.55763, 14.3654,2
7.70203, 2.28983,0
0.96969, 12.8829,2
11.667, 6.49686,1
11.8058, -2.29956,0
4.25353, 11.8617,2
4.81057, 14.0446,2
-2.63389, 12.5081,2
4.46334, 14.2613,2
10.9418, 1.37685,0
9.22236, -0.428996,0
10.6362, 0.731783,0
0.802574, 10.1365,2
2.85992, 12.7691,2
12.2913, 7.7225,1
4.52974, 14.0918,2
7.91545, 11.2048,3
12.1567, 11.497,3
2.73856, 13.5338,2
8.75699, 0.264457,0
10.4069, 1.22572,0
3.41665, 13.7143,2
3.60326, 13.0317,2
9.25933, 5.0922,1
2.92031, 14.8695,2
12.6439, 14.4761,3
10.7344, -0.119074,0
8.66292, 10.143,1
8.47331, 4.41462,1
10.6668, 7.82993,1
2.37914, 11.4259,2
9.69512, 4.77169,1
3.88808, 13.5503,2
4.57479, 13.9604,2
13.6034, 16.8293,3
2.87342, 13.1762,2
10.4389, 15.1619,3
11.2165, 1.98452,0
4.98375, 15.6327,2
4.24189, 14.1642,2
10.5911, 1.55943,0
10.5662, 7.2665,1
2.29292, 13.2284,2
11.3723, -0.137187,0
12.1159, -1.4803,0
11.1987, 8.36912,1
11.7106, 10.3754,3
0.135318, 10.8536,2
2.60846, 12.1358,2
11.3935, -0.718054,0
9.97999, 4.97489,1
9.29719, 7.86224,1
14.7572, 4.78264,1
9.86863, 12.6123,3
9.59111, 9.60723,1
10.5854, -1.22656,0
9.55059, 5.581,1
10.6172, 7.39063,1
2.20838, 11.1417,2
1.93508, 12.1283,2
10.0564, 9.42076,1
8.93178, 5.57807,1
11.5058, 12.0253,3
9.76139, 0.786966,0
11.1147, 8.52583,1
10.1119, 13.2703,3
3.43434, 14.3883,2
14.6498, 11.5634,3
9.41991, 8.26821,1
3.73419, 11.4752,2
11.9779, -1.35345,0
11.0022, 8.6695,1
0.349905, 8.50158,2
0.847936, 8.28329,2
1.42884, 13.0674,2
3.67284, 12.7069,2
11.1117, 0.788546,0
7.23231, 8.45427,1
10.9917, 9.65291,1
10.987, 10.5575,3
9.92221, 5.84163,1
10.3026, -0.949597,0
10.8481, 10.5655,3
2.95972, 12.6953,2
13.3848, -0.105373,0
1.25257, 8.96622,2
0.739405, 9.6117,2
10.7495, -0.433414,0
10.3357, 13.8224,3
9.64034, -0.362113,0
10.6385, 0.826466,0
9.11156, -1.88565,0
15.0462, 11.5813,3
13.0215, 1.64053,0
9.38111, 5.27922,1
2.46068, 14.2565,2
5.50278, 14.8433,2
10.7497, 7.7812,1
3.55125, 14.9009,2
9.15673, 10.0885,1
9.52182, 8.60453,1
3.14356, 13.6539,2
3.71724, 13.3117,2
12.217, 11.4734,3
12.1001, 8.25948,1
2.39281, 12.9014,2
10.3854, -1.17451,0
10.2701, 1.56015,0
10.3644, 11.3798,3
12.3275, 1.36555,0
10.3958, 1.30284,0
1.8581, 11.0775,2
2.29579, 10.0178,2
3.95057, 15.8103,2
11.6409, 9.27569,1
1.33155, 11.6938,2
12.4591, 14.8185,3
13.4562, 14.4051,3
9.03679, 13.5226,3
2.9279, 14.1819,2
7.11042, 9.87041,1
13.957, 16.6094,3
4.2175, 15.4633,2
9.94195, 4.872,1
1.70874, 10.5281,2
3.02395, 14.3215,2
10.5342, -0.0103792,0
12.2587, 10.7266,3
9.30758, 12.2555,3
2.68141, 12.5915,2
2.96919, 14.1247,2
3.49135, 13.5848,2
3.52333, 12.3593,2
-0.113082, 10.4818,2
3.4974, 13.4685,2
10.5293, -0.386312,0
8.00774, 12.3913,3
4.15826, 13.8864,2
10.7644, 7.40556,1
4.45648, 12.7775,2
3.55534, 10.7872,2
3.00411, 10.0469,2
2.44506, 10.1654,2
10.5345, 6.65157,1
9.97283, 4.87711,1
0.463052, 13.2224,2
11.5049, -2.75775,0
9.71258, -1.4169,0
4.32655, 12.5612,2
0.988806, 11.9628,2
3.2945, 11.9635,2
0.591357, 8.59913,2
9.11772, 2.44121,0
1.80062, 11.015,2
12.8572, 8.98376,1
11.2748, 12.8263,3
9.37372, 10.2744,1
12.5393, 0.972923,0
1.20477, 11.1922,2
8.38245, 0.616365,0
7.72225, -2.01618,0
11.6273, 8.1959,1
10.3479, 6.67322,1
2.81933, 11.8372,2
16.2556, 12.4371,3
11.7701, -2.15554,0
9.80147, 1.26789,0
2.39418, 10.1812,2
7.26255, 13.0074,2
10.9873, 3.39968,0
12.0625, 7.84537,1
4.01788, 13.7805,2
11.3245, 10.3418,3
11.4286, 16.9488,3
13.3643, 11.3428,3
10.2489, 6.24229,1
3.05665, 13.0041,2
11.7372, 16.2928,3
10.8448, -0.0703185,0
10.9466, 7.69467,1
10.1681, 6.48055,1
10.7941, 0.0586341,0
11.4832, 10.7224,3
11.0074, 7.55823,1
0.639904, 10.2901,2
9.2397, 2.58884,0
1.93354, 12.0613,2
9.30982, 10.7622,1
11.7245, 2.29756,0
9.28847, -0.687427,0
2.31203, 13.0088,2
0.497705, 11.8078,2
2.91966, 14.0931,2
1.86987, 11.348,2
9.22932, 12.0303,3
10.304, 5.94969,1
3.67252, 15.0379,2
3.63096, 13.2997,2
10.4011, -1.62301,0
13.3494, 10.8662,3
10.4729, 7.7064,1
4.84279, 13.8397,2
3.22365, 12.3869,2
12.0557, 10.8625,3
2.90267, 13.9102,2
11.5059, 13.7881,3
11.7383, 11.1845,3
8.28481, 16.0645,3
10.1043, 1.20764,0
12.8957, 1.70788,0
9.48216, 15.283,3
1.95106, 13.6175,2
3.27359, 13.5898,2
11.5399, 7.50881,1
11.9457, 11.0412,3
11.295, 6.38239,1
12.3814, 0.811468,0
13.5592, 16.0979,3
3.51875, 14.3126,2
1.80706, 10.6941,2
11.1807, 0.834516,0
12.2241, 12.9881,3
9.61563, 5.33805,1
12.9705, 0.245568,0
7.53034, 13.5877,3
3.46499, 14.8523,2
4.56948, 12.3581,2
12.1305, 12.494,3
10.7093, 1.02649,0
10.0901, 6.99689,1
9.89311, 14.3457,3
11.2554, 13.7859,3
3.44998, 13.7261,2
15.067, 12.6398,3
11.2607, 13.0548,3
10.3031, 1.82623,0
2.98588, 12.9715,2
11.351, 7.90303,1
1.41097, 13.4406,2
10.025, 7.06328,1
2.69203, 11.8044,2
10.6069, -0.609368,0
13.6874, 11.0178,3
9.37689, 11.2105,3
10.3424, -2.34998,0
1.70767, 13.4649,2
9.66723, 14.6759,3
2.21399, 12.6887,2
9.88213, -0.456974,0
4.97802, 13.2142,2
12.2615, -1.18043,0
12.7201, 10.4406,3
1.39633, 10.7712,2
10.996, 9.38294,1
3.66441, 13.3984,2
10.1662, 8.7967,1
0.198837, 8.98334,2
11.1775, 7.73693,1
8.86671, -1.19909,0
11.7303, -0.119172,0
5.10435, 13.1982,2
10.1195, -0.126287,0
9.92893, -0.208485,0
13.2615, 0.201967,0
2.99904, 10.7709,2
10.8481, 11.5906,3
10.5046, -3.0041,0
2.98336, 13.5712,2
12.0871, 9.4833,1
9.87744, 13.8938,3
11.6269, 6.70756,1
11.3422, -1.32667,0
9.9696, 7.6569,1
8.64079, 4.64085,1
10.7713, 8.45382,1
8.6209, 13.1934,3
10.1762, -0.26951,0
9.84164, 0.811818,0
3.06238, 14.7024,2
9.7699, 11.0961,3
12.2053, -2.48331,0
11.1987, 9.48745,1
4.63724, 13.2442,2
11.4233, 8.7136,1
3.02303, 15.5919,2
10.0114, -0.0634081,0
0.776182, 12.3732,2
3.24374, 12.4628,2
11.5193, 1.4195,0
9.82112, 7.04148,1
10.1155, 12.1693,3
11.5062, -0.0268919,0
13.318, 11.6663,3
13.0995, 11.9101,3
12.0576, 8.62141,1
0.67104, 12.7805,2
4.18417, 13.9481,2
11.9796, 3.16526,0
10.2374, -0.456649,0
10.1115, 6.24208,1
12.6018, 2.31014,0
8.01862, 4.99754,1
10.5755, 1.15107,0
14.5149, 10.9075,3
10.615, -0.579025,0
10.5325, 10.6106,3
11.066, -1.8862,0
8.30487, 6.80449,1
9.11678, 13.3002,3
11.3449, 1.60795,0
2.12941, 12.5889,2
3.92647, 14.6127,2
9.05164, 8.3231,1
2.63185, 14.7901,2
12.2424, 12.122,3
12.2018, -0.267047,0
4.56592, 14.2209,2
11.2309, 9.72467,1
4.86186, 14.1909,2
1.57796, 11.3013,2
4.48734, 14.3282,2
2.76851, 10.2582,2
3.95513, 13.4986,2
13.1176, 10.1157,3
-1.25768, 11.3088,2
10.2214, 13.7279,3
3.53172, 13.907,2
3.78044, 13.7642,2
11.0092, 8.52356,1
10.9488, 1.49307,0
3.96454, 9.57922,2
3.18658, 11.2327,2
1.74741, 10.429,2
11.2046, 0.336282,0
1.20057, 12.6449,2
3.88308, 13.6538,2
3.44781, 13.0091,2
11.9787, 0.705193,0
2.72662, 14.7962,2
10.9905, 11.5224,3
11.3575, 13.894,3
9.47047, 7.95564,1
11.3209, 3.48047,0
15.419, 14.5038,3
4.65193, 13.8009,2
0.940724, 10.5981,2
4.51355, 14.972,2
4.39236, 14.0324,2
10.1506, -0.844847,0
3.75531, 14.6065,2
4.23587, 13.563,2
10.2041, 6.61565,1
3.57233, 14.4139,2
4.48178, 14.9569,2
0.719325, 10.5351,2
8.61747, 12.129,3
-0.308438, 9.98205,2
9.39093, 0.208432,0
0.122012, 10.7669,2
3.84495, 12.1158,2
11.2009, 8.92375,1
10.0779, 7.98909,1
12.7917, 18.8509,3
10.6572, 7.13652,1
2.0762, 13.2342,2
4.67197, 13.5634,2
9.98937, -0.276591,0
10.867, 7.36672,1
2.61697, 11.5979,2
13.21, -0.320817,0
11.2351, 8.73621,1
1.40986, 10.347,2
9.245, 4.87337,1
2.99433, 12.3002,2
3.06429, 13.3376,2
5.61333, 11.8064,2
8.53653, 6.70126,1
5.08646, 14.2218,2
4.40933, 13.557,2
4.45553, 14.052,2
10.9481, 2.20733,0
4.43195, 15.2654,2
11.3017, 11.0957,3
10.9161, 1.00935,0
9.35872, 8.89573,1
2.92744, 13.2205,2
13.6205, 12.3844,3
1.86875, 8.14347,2
2.88739, 13.5827,2
3.57456, 14.7347,2
3.18364, 14.0445,2
3.40766, 13.2259,2
2.35962, 14.9763,2
3.54913, 13.4153,2
10.7601, 1.50048,0
4.5637, 14.3991,2
10.1307, 0.0480097,0
4.6292, 14.2208,2
-0.453381, 8.07736,2
13.9193, 10.5178,3
13.5416, 10.4612,3
3.67906, 11.2978,2
3.18089, 13.3295,2
11.5149, 8.18884,1
4.52444, 13.9713,2
12.5994, 11.9343,3
0.610156, 11.5879,2
4.51744, 14.6381,2
0.734687, 10.5599,2
2.52582, 15.5885,2
10.1184, 8.10065,1
11.8929, -0.151736,0
10.0646, -0.146199,0
4.68709, 14.592,2
11.0499, 8.38002,1
0.745219, 10.0619,2
9.99206, 5.84388,1
12.1535, 0.953911,0
6.79917, 6.52413,1
9.60234, 12.7476,3
11.129, 9.90296,1
10.9775, -1.0918,0
9.38564, 4.91119,1
4.67597, 15.391,2
12.2048, 8.68813,1
8.66187, 13.2332,3
12.3728, 0.41904,0
3.11559, 14.6227,2
2.80565, 13.3418,2
2.32651, 14.1752,2
7.78721, 12.4091,3
1.50105, 11.6551,2
2.08676, 12.0741,2
10.5333, 6.97989,1
11.982, 13.79,3
1.18562, 10.8447,2
10.0342, 2.79911,0
1.76596, 9.77145,2
3.77971, 15.4315,2
2.0479, 12.7682,2
8.69598, 8.82835,1
12.417, 0.202436,0
3.4349, 12.7614,2
11.0333, 10.0753,1
11.2467, 8.92857,1
12.9708, -1.85344,0
9.7213, 15.4458,3
0.757973, 10.6043,2
2.55626, 13.7371,2
10.6904, 10.7166,3
13.1649, 9.75096,1
11.5673, 2.21365,0
8.92306, -2.5785,0
2.97488, 11.4985,2
11.1191, 0.0606752,0
9.74006, 7.41014,1
9.94697, 6.10642,1
8.41039, 7.65321,1
13.9795, 14.5863,3
8.77681, -0.616586,0
3.03088, 12.7871,2
1.50264, 10.7095,2
8.92485, 6.59741,1
1.58204, 10.3773,2
2.76312, 10.5313,2
1.03919, 11.1358,2
10.2253, 2.29862,0
11.4102, -1.30007,0
9.88575, 1.85854,0
0.917124, 9.48454,2
6.19601, 11.4504,2
12.9567, 11.0471,3
8.10236, 9.70643,1
3.78132, 13.6567,2
1.3289, 10.9051,2
10.1791, 6.89567,1
4.7379, 14.4838,2
13.9001, 11.3907,3
11.3113, 0.407604,0
13.1614, 10.7783,3
12.0286, 10.5041,3
3.39973, 11.0297,2
1.13309, 10.0092,2
2.96965, 9.74461,2
11.9707, 7.57081,1
11.2959, 10.8671,3
10.3396, 7.54549,1
5.96254, 14.6683,2
2.153, 13.2662,2
14.2396, 11.7519,3
11.4775, 1.37474,0
10.0072, 6.56683,1
3.46252, 12.7944,2
2.42773, 11.2109,2
1.03081, 9.838,2
3.93816, 13.7752,2
12.3431, 14.2831,3
12.9537, 9.7377,1
9.83127, 9.40367,1
1.11426, 11.5566,2
2.18642, 10.9263,2
1.55496, 11.2847,2
3.30527, 15.2036,2
3.99614, 15.6252,2
10.8734, 5.86583,1
4.41656, 14.1112,2
11.7851, 1.82319,0
10.3646, 0.256215,0
12.7794, 13.7971,3
12.5066, 8.75699,1
2.8578, 12.5212,2
4.04488, 13.708,2
10.3155, 1.1949,0
-0.0577726, 13.3837,2
9.34832, 5.88422,1
9.32955, -2.4343,0
0.327226, 12.9151,2
10.5399, 14.3527,3
2.1848, 13.7003,2
2.72945, 12.3025,2
11.1011, 1.3732,0
3.71504, 14.1128,2
8.88449, 10.3357,1
1.35152, 10.5359,2
9.51562, 13.7169,3
10.8264, 0.534728,0
15.5551, 14.1757,3
4.66216, 13.6447,2
10.5403, 8.57702,1
9.82222, 5.42323,1
0.313566, 10.0571,2
8.61924, 1.19894,0
1.90696, 14.4622,2
3.34632, 13.7521,2
10.4384, 7.90833,1
4.57607, 12.7896,2
10.4087, 1.6893,0
11.0776, -0.144005,0
9.80398, 7.79511,1
4.07401, 14.2408,2
10.8386, 6.03594,1
3.45725, 15.2764,2
-0.330637, 11.9369,2
0.342929, 12.6209,2
13.7168, 13.8396,3
3.08149, 12.2089,2
-0.304966, 11.2017,2
3.54244, 14.1433,2
10.3768, -0.162992,0
13.3506, 15.4219,3
4.07396, 14.2798,2
4.03048, 13.2196,2
4.48586, 13.7974,2
2.82053, 13.877,2
11.6024, 13.4585,3
11.3752, 10.7772,3
2.36142, 12.5211,2
0.815786, 11.0123,2
4.07143, 14.3464,2
3.57132, 12.8976,2
3.05833, 13.7128,2
9.82393, 6.95775,1
10.747, 14.9959,3
9.999, -0.122828,0
4.45258, 14.2641,2
14.4829, 2.67197,0
12.1978, 9.8496,1
12.3045, 9.86956,1
11.4184, 10.0961,1
3.16401, 12.3658,2
2.17524, 13.6287,2
9.72977, 5.98304,1
8.83025, -0.347976,0
10.1307, 7.63823,1
10.9495, 1.15347,0
11.5231, -0.486026,0
1.02183, 13.9645,2
3.69997, 11.5789,2
0.371072, 9.32642,2
10.5182, 6.84603,1
10.1431, -0.576411,0
10.203, 12.9828,3
4.15087, 15.8426,2
12.6774, 9.65771,1
7.60902, 4.39771,1
10.5743, 13.5395,3
1.71943, 12.6735,2
-0.853298, 9.01518,2
9.19907, -0.0897446,0
4.21582, 14.4225,2
3.32858, 13.9879,2
3.14267, 10.9339,2
9.93689, 7.36131,1
12.6449, 1.5412,0
15.4607, 14.4477,3
11.3983, -1.77232,0
3.29162, 12.1852,2
9.34861, 7.98848,1
4.17343, 14.5126,2
4.20318, 14.2345,2
12.2885, -1.94129,0
10.6022, 14.435,3
4.61114, 14.7922,2
