x0,x1,x2,cluster
12.8419, 5.60554, 9.98306,2
1.89386, 1.01477, 7.49475,0
6.59812, 11.6989, 10.8672,3
13.6763, 3.74814, 6.28504,2
2.64978, 3.16859, 6.25798,0
2.1512, 0.133867, 5.39864,0
13.4962, 3.72104, 8.91729,2
2.08634, 7.83787, -3.30056,1
1.95865, 1.02043, 6.68327,0
1.45465, 0.178886, 6.49881,0
9.80255, 12.0692, 12.9505,3
4.58926, 9.78696, 10.576,3
8.67045, 11.1715, 15.621,3
3.9786, 2.31402, 9.61987,0
5.08475, 9.84067, 8.49329,3
1.63923, 0.874822, 7.53078,0
3.42772, 3.61351, 8.08987,0
-4.50925, 3.69939, -18.4396,1
4.03547, 3.50931, 8.73669,0
5.15577, 10.192, 9.31209,3
6.18686, 11.2113, 12.3459,3
6.06335, 12.77, 7.55928,3
-4.04181, 5.90838, -6.84396,1
0.693081, 5.36692, 1.41209,1
11.6202, 4.0302, 9.52562,2
6.12224, 10.5241, 12.6003,3
3.36864, 2.42576, 7.33272,0
1.05055, -0.0256893, 5.79015,0
2.50649, 10.3687, 4.29259,1
3.08991, 9.19161, 11.7774,3
5.57443, 11.0685, 9.25262,3
2.8861, -0.304136, 4.6865,0
0.842797, 5.82334, 9.02225,0
4.36513, 8.13127, -3.98971,1
3.26354, 9.91463, 8.97507,3
7.47282, 9.92484, 12.5962,3
19.2401, 8.95656, 14.1774,2
6.28227, 11.8961, 11.4071,3
5.70783, 9.77599, 11.6793,3
3.22539, 0.97476, 7.56442,0
0.839097, 2.26073, 8.21631,0
3.05641, 9.11345, 9.18294,3
-0.116411, -0.609689, 5.76427,0
0.561646, -0.521041, 5.99896,0
1.11953, 2.87911, 8.91778,0
0.702196, 12.1594, 7.3536,3
0.97608, 1.06932, 8.42342,0
1.54399, 0.273817, 8.4828,0
10.2297, 2.10889, 9.02518,2
3.22345, 15.7689, 7.95249,3
3.53042, 0.800039, 8.662,0
6.75208, 7.64178, 2.44287,0
17.0472, 12.0291, 4.71745,2
6.00725, 7.77284, 12.5316,3
14.0105, 6.52806, 6.97527,2
5.93328, 11.5515, 11.1871,3
7.71883, 10.2852, 11.7865,3
1.20297, -1.03819, 6.16302,0
9.10828, 8.98882, 15.3701,3
5.01809, 9.93265, 10.9618,3
14.3231, 4.77355, 7.68048,2
2.10788, 2.16334, 6.08354,0
2.90906, 2.06679, 9.51702,0
3.30539, 11.4463, 11.3061,3
5.43428, 9.20903, 12.4312,3
7.07975, 10.5622, 13.7161,3
4.58972, 11.3239, 6.54855,3
2.50906, 12.5146, 9.86149,3
3.86357, 10.038, 9.28242,3
15.1651, 6.65217, 8.67625,2
4.47267, 10.5597, 9.68245,3
7.56051, 10.4134, 15.3505,3
1.8888, 2.59678, 8.37968,0
7.95471, 13.3457, 13.8411,3
1.62024, 6.26497, -3.49927,1
7.09635, 11.2421, 12.5266,3
5.17546, 13.5916, 9.17159,3
2.6337, 9.72032, 9.5519,3
11.5634, 11.0189, 6.18461,2
-0.0868798, 12.6114, 5.99411,3
4.54457, 12.1792, 8.52558,3
0.977812, 0.578405, 5.11417,0
15.3976, 5.20227, 9.38269,2
4.70119, 10.2949, 11.4997,3
6.47055, 11.084, 14.394,3
4.01172, 10.9056, -7.91097,1
15.8751, 4.95254, 7.72917,2
0.89998, -0.392561, 5.21417,0
15.6511, 20.4769, 22.2197,3
8.07046, 18.1476, 6.50903,3
3.55492, 1.99267, 8.61454,0
7.4102, 11.2824, 12.4935,3
4.33996, 8.52867, 9.71003,3
3.17371, 1.8001, 7.43532,0
11.2566, 17.0995, 6.35262,3
1.15592, 8.5785, -1.65918,1
5.94088, 10.9096, 9.83029,3
8.70987, 11.4299, 5.42665,3
6.49858, 11.0984, 3.12804,3
1.88667, -1.31357, 1.49728,0
0.960013, -0.109015, 4.89166,0
1.58911, -1.49018, 9.15288,0
1.87554, 2.0459, 8.09799,0
-5.3083, 13.3486, -4.46139,1
10.2468, 20.4261, 16.0944,3
7.7557, 12.1526, 12.7927,3
4.93448, 8.7331, 10.092,3
6.9265, 10.4381, 12.7286,3
3.18279, 2.91649, 7.74936,0
1.29673, 0.648513, 6.58986,0
-7.88535, 18.6566, 11.8074,3
7.02287, 11.0476, 14.3496,3
1.29642, 10.0116, 14.4072,3
5.3854, 10.2821, 12.8972,3
3.37083, 15.0769, 6.13709,3
5.22529, 12.8677, 6.0178,3
5.26438, 3.8466, 9.61532,0
4.12389, 10.7987, 10.4976,3
4.17393, 8.60761, 8.23628,3
2.81879, 3.01776, 10.2281,0
-0.610022, 1.69183, 7.34262,0
8.74065, 12.2212, 14.0751,3
2.27626, 0.629213, 6.73466,0
7.49591, 11.1615, 13.4948,3
5.47825, 10.5178, 8.87124,3
3.07324, 0.952275, 8.43025,0
14.0983, 5.05781, 10.5921,2
2.4197, 3.31103, 8.55742,0
14.8553, 2.74772, 7.80257,2
12.1931, 10.9672, 3.56148,2
4.13971, 11.2719, 10.4959,3
-3.93103, 8.75931, 5.85275,1
4.34356, 9.29755, 8.17699,3
13.6086, 8.63736, 10.7809,2
1.74389, 1.5934, 7.27602,0
9.54922, 11.7037, 15.9347,3
4.38517, 9.94472, 10.7279,3
10.0452, 1.37113, 7.40703,2
8.16184, 9.66757, 14.1902,3
2.66232, 0.97882, 7.57282,0
4.9944, 13.1272, 14.4168,3
11.1028, 4.37289, 10.6089,2
10.2454, 11.1749, 13.8415,3
16.3508, 2.65723, 9.57605,2
6.69185, 13.4827, 5.23632,3
0.680195, 12.9988, 2.12015,1
13.2012, 2.33227, 9.31388,2
1.70078, -0.333557, 5.51823,0
4.69617, 10.146, 11.6511,3
-4.75913, 15.6224, -5.77029,1
5.52969, 16.2604, 4.41923,3
3.36186, 9.63116, 8.79686,3
-0.241565, 0.275423, 5.0633,0
10.6585, 2.42831, 7.22216,2
5.92517, 8.97744, 12.4948,3
2.29285, 3.22464, 7.62199,0
5.75092, 9.96206, 8.52745,3
18.8782, 3.9331, 9.9615,2
15.4794, 10.8291, 8.26584,2
7.30506, 10.7007, 12.6154,3
2.15651, 1.70209, 7.08434,0
2.93722, 10.2737, 0.223133,1
5.39043, 9.49443, 12.7124,3
6.50062, 8.71311, 11.9386,3
6.58597, 13.4668, 10.843,3
-0.099254, 12.909, -0.997492,1
7.19304, 12.2231, 15.7994,3
7.67667, 11.1115, 13.053,3
4.09476, 9.63008, 11.1263,3
6.79558, 10.1982, 13.9653,3
14.5789, -1.53346, 2.77196,2
11.7083, 15.6488, 14.3121,3
2.5736, 1.91408, 7.96255,0
12.9499, -1.16918, -0.915719,2
10.5818, 6.84067, 6.35637,2
11.5966, 4.86044, 6.87723,2
3.40777, 4.08388, 8.57801,0
1.71577, 3.24818, 6.87235,0
-1.08525, 8.18235, 9.54446,0
5.84012, 11.073, 8.48059,3
10.0157, 11.6563, 14.8613,3
3.48766, 9.96529, 11.3857,3
17.6832, 9.79849, 14.0197,2
18.1775, 2.33514, 8.48153,2
2.75338, 1.69249, 6.72397,0
8.43213, 10.0944, 14.9681,3
13.8377, 2.50373, 5.07923,2
5.12079, 9.86416, 9.51759,3
8.34988, 11.3347, 8.49661,3
8.10485, 11.9551, 12.5611,3
9.11943, 7.53461, -3.63173,1
2.63772, 10.7543, 11.2781,3
0.865617, 0.220522, 4.54483,0
5.30296, 10.7461, 10.1974,3
3.1923, 3.02372, 7.9982,0
2.07092, 1.63032, 6.31304,0
6.25202, 3.30502, 3.56672,0
-0.699565, 2.91047, 2.25169,0
6.42929, 9.85158, 11.4597,3
3.14562, 12.0562, 9.98416,3
3.10054, 1.92693, 8.38646,0
8.14523, 19.3104, 15.9584,3
4.14432, 9.77272, 11.256,3
7.15861, 3.82788, 4.45883,0
2.1188, 0.180305, 7.2578,0
9.42029, 11.6235, 14.2485,3
2.68204, 9.35409, 9.37695,3
3.92059, 8.45792, 10.5108,3
17.7756, 7.2942, 13.3003,2
14.1646, 5.59407, 13.1435,2
2.24471, 8.47828, 9.90354,3
-9.5716, 12.5804, -7.24257,1
2.25354, 6.97382, 0.385446,1
6.45425, 11.1173, 13.3104,3
15.3891, 4.40215, 8.84464,2
1.48184, -0.0313197, 6.67279,0
-0.671372, 7.34989, 0.0853573,1
3.70808, 2.49443, 7.0139,0
5.8122, 9.348, 12.9437,3
-3.22425, 10.6228, -0.843561,1
2.38419, 2.38967, 9.46269,0
3.01488, 1.77936, 5.93357,0
2.48151, 2.06761, 8.66752,0
-0.676466, 7.88517, -1.96183,1
2.38508, 1.74865, 7.12278,0
5.42958, 10.9912, 11.3092,3
11.3374, 5.41122, 4.20669,2
6.43968, 10.6208, 12.9524,3
3.30185, 7.21133, 0.677545,1
1.69947, 1.63384, 7.83277,0
8.97419, -1.61258, 1.12328,0
10.1892, 12.3084, 14.9637,3
1.23413, -1.58538, 4.95012,0
8.69368, 12.6544, 17.0339,3
-5.57171, 1.39213, 5.883,0
8.10254, 17.7988, 9.59667,3
10.5539, 9.89411, 0.849474,2
12.3925, 2.51747, 0.915961,2
12.5253, 2.03338, 8.62434,2
4.157, 9.63763, 8.82085,3
3.02275, 13.818, 4.48958,3
4.19665, 10.271, 9.96068,3
15.8404, 4.95321, 7.85355,2
5.36783, 9.85261, 8.70185,3
1.45128, 9.61577, 9.52251,3
8.12078, 11.1397, 11.6035,3
17.205, 0.216491, 6.42593,2
1.1795, 6.5483, 9.95713,0
2.68743, 8.88657, 7.97025,3
4.38647, 3.3543, 9.88175,0
6.37809, 11.883, 12.0811,3
2.92985, 1.91693, 6.98827,0
8.72628, 11.1644, 15.1349,3
3.59802, 9.9638, 9.33087,3
4.97619, 11.562, 10.669,3
16.1859, 4.48952, 11.4437,2
10.111, 11.369, 13.6857,3
5.03786, 11.7625, 10.9901,3
1.30219, 3.06684, 7.64387,0
15.187, 16.2033, 4.38689,2
3.87225, 2.58445, 8.24876,0
20.0252, 7.92992, 6.66409,2
2.9112, 5.00689, -8.81698,1
1.5128, 3.60442, 7.87846,0
14.053, 2.96581, 11.4216,2
15.096, 2.89203, 7.40133,2
3.42774, 2.14599, 7.46448,0
7.07482, 5.49035, 8.59664,0
1.55317, 0.447082, 7.62535,0
10.8209, 1.28163, 8.12188,2
17.0689, 9.20485, 11.803,2
13.4163, 4.48481, 8.82514,2
7.63074, 9.70173, 13.0768,3
-0.145033, 7.89759, 8.28534,0
-4.44687, 5.8019, 3.68394,1
5.29469, 7.8987, 12.8396,3
10.6792, 12.3706, 16.586,3
15.306, 6.50149, 6.26545,2
7.53699, 10.7573, 14.205,3
-9.66172, 4.28967, -4.03448,1
4.27209, 5.97398, 2.44206,0
6.36787, 12.2421, 10.5146,3
3.95817, 9.73045, -0.828842,1
3.41309, 10.5654, 7.67271,3
4.50773, 9.12306, 11.0177,3
5.06213, 22.7306, 11.6487,3
3.45006, 13.3137, -2.15271,1
13.3076, 9.59467, 12.856,2
3.31646, 0.00167729, 8.06472,0
0.915111, 2.68965, 7.4429,0
3.74031, 3.67955, 8.12134,0
6.8635, 10.2402, 10.9377,3
4.39758, 11.2572, 9.74616,3
7.52415, 9.57306, 14.3414,3
8.0636, 12.7312, 14.4327,3
7.85917, 11.5654, 15.2649,3
8.6063, 12.8659, 13.5637,3
7.87617, 11.8089, 16.2445,3
17.9106, 9.9831, 12.0211,2
3.12283, 2.43935, 6.46973,0
14.6181, 8.76272, 7.5626,2
9.32214, 3.36817, 6.46572,2
1.11695, -0.462878, 6.09993,0
5.72567, 9.80843, 8.7159,3
9.09272, 10.146, 14.687,3
3.94046, 3.71635, 8.03451,0
15.1785, 7.69571, 11.4942,2
18.3852, 7.83063, 9.6271,2
1.82879, 9.97903, 9.4563,3
3.56267, 2.82395, 6.71761,0
9.31226, 13.2113, 7.44525,3
5.26302, 9.35618, 9.39009,3
0.529547, 8.27325, 6.95329,0
19.786, 4.38948, 11.7325,2
2.77142, 10.284, 11.6528,3
2.7135, 1.43975, 8.60291,0
15.066, 8.35451, 12.4057,2
2.72952, 10.9471, 9.50266,3
3.28502, 9.44253, 10.0409,3
-0.0803666, 1.46077, 7.7078,0
7.94665, 10.8061, 13.3287,3
8.5864, 10.5685, 13.8039,3
2.90492, 9.99558, 7.7284,3
20.1833, 10.2555, 14.1209,2
5.32788, 10.2979, -5.62868,1
3.98265, 2.88394, 7.09092,0
2.84752, 12.1143, 9.52899,3
-2.97802, 11.4384, -6.89,1
-0.753352, 6.75571, 7.30962,0
0.973362, 1.03743, 5.90772,0
7.27075, 10.2625, 11.5927,3
7.47817, 9.53106, 10.2932,3
5.35651, 10.9408, 11.3306,3
5.02079, 9.79506, 10.0284,3
8.48899, 11.1665, 14.8877,3
10.9944, 10.2783, -1.76767,1
11.3976, 2.2686, 5.98575,2
10.1801, 18.1687, 17.7881,3
5.80975, 10.3558, 12.8106,3
5.80277, 10.502, 9.73782,3
2.97263, 9.27571, 12.1765,3
2.56621, 2.70443, 8.0288,0
2.3878, 2.40368, 8.9453,0
9.94225, 11.7549, 13.8909,3
6.53501, 11.3845, 7.88981,3
5.56999, 9.36348, 12.1603,3
-3.8879, 9.72607, -7.12047,1
6.11819, 10.7118, 12.074,3
1.76469, 1.47874, 6.63615,0
3.4019, 1.26828, 8.56825,0
7.52053, 10.9852, 14.0112,3
7.59278, 13.4206, 11.4591,3
2.62431, 7.99118, 9.25198,3
-2.75469, 8.58936, 1.03081,1
1.84679, 1.80432, 7.78616,0
9.16545, 12.449, 15.3092,3
5.78853, 10.3616, 12.974,3
5.03391, 11.7201, 9.7218,3
7.85538, 10.0242, 13.6341,3
3.2716, 9.30348, 10.1184,3
4.28149, 8.65802, 10.9226,3
7.15993, 6.73738, 12.0536,3
10.4891, 3.90222, 9.64575,2
5.56153, 11.6137, 8.25984,3
3.7049, 1.99543, 9.05781,0
7.02132, 12.0728, 10.9037,3
7.40307, 9.65977, 13.712,3
6.34558, 10.7192, 13.5802,3
16.843, 6.16631, 12.4194,2
1.12764, 8.49222, 8.55705,3
1.95216, 3.10358, 8.89254,0
6.32328, 11.4452, 11.5648,3
12.3039, 5.47664, 6.17328,2
8.27322, 12.7519, 16.2537,3
3.15521, 8.85991, 8.48959,3
8.35202, 11.0079, 14.1706,3
12.3299, 4.33917, 5.27538,2
11.374, 3.03211, 4.92706,2
6.08196, 9.26524, 13.4911,3
-3.44688, 7.89424, -0.434852,1
4.37742, 10.0251, 9.3121,3
16.4874, 8.21075, 12.6001,2
4.60296, 9.42424, 9.57534,3
5.79931, 11.2525, 12.2907,3
1.03352, 12.2325, 4.60221,1
8.46176, 11.0081, 13.5058,3
8.20583, 11.5506, 15.2195,3
9.25576, 7.8754, 5.57503,2
14.107, 7.58078, 9.56712,2
4.56913, 11.1079, 10.575,3
12.7427, 4.66526, 5.60876,2
6.94623, 10.381, 13.8743,3
4.61098, 10.8975, 11.2086,3
9.70626, 13.9234, 14.3356,3
2.90534, 0.429621, 5.81575,0
7.28657, 10.7984, 13.1869,3
1.13445, 1.99901, 8.66192,0
3.56882, 10.3996, 9.35143,3
5.74459, -3.52673, 3.11323,0
9.07126, 10.1912, 13.4919,3
18.7506, 9.97428, 9.01563,2
11.6282, 4.52094, 8.24182,2
13.1963, 3.06145, 9.23057,2
6.49226, 12.4956, 13.7139,3
9.86587, 13.0689, 14.8342,3
16.8308, 3.47471, 7.71354,2
1.23263, 1.73547, 5.20353,0
10.9357, 14.9542, 9.12183,3
4.48672, 11.081, 10.3479,3
9.58097, 4.59015, 6.89616,2
4.69588, 9.66037, 10.082,3
3.55573, 2.86049, 9.54899,0
8.84027, 11.1592, 14.8071,3
13.2663, 0.655553, 3.61906,2
3.35931, 8.30244, 9.93315,3
-6.62457, -0.424351, -8.13544,1
0.670529, 3.49433, -9.68618,1
3.586, 13.3324, 0.628194,1
18.1888, 6.39228, 10.7914,2
1.97621, 3.23643, 7.12166,0
1.55464, 13.5044, 11.8624,3
6.91813, 9.68422, 11.2617,3
16.0503, 6.81222, 10.1662,2
15.0137, 5.75882, 10.3385,2
4.44129, 12.1654, 9.51486,3
3.11815, 4.16108, 8.82166,0
6.74357, 9.7511, 13.8891,3
2.65785, 0.777975, 7.09846,0
9.07134, 11.0437, 14.2183,3
1.25728, 0.96363, 6.14196,0
7.39396, 9.94226, 12.8014,3
3.60666, 9.90741, 8.44126,3
5.9418, 15.4479, 0.6544,1
12.733, 5.63021, 10.5061,2
1.61818, 9.93421, 3.29771,1
10.9945, 10.9474, 11.949,3
0.33284, -0.929849, 3.98429,0
3.88464, 2.45381, 7.43745,0
0.4264, 1.41197, 6.55004,0
5.21446, 12.6111, 9.67787,3
8.52131, 11.4258, 13.9693,3
-0.9281, 10.649, -1.00401,1
15.3844, 4.8883, 6.28677,2
0.469, 11.0212, 4.78531,1
19.0093, 5.15665, 8.61112,2
17.3847, 5.79744, 10.8923,2
-7.73065, 11.806, -3.46368,1
8.39159, 10.7284, 13.0222,3
2.77723, 8.87589, 8.78535,3
3.97017, 11.4764, 10.3242,3
12.1649, 4.42092, 6.22439,2
3.89333, 10.8664, 11.1049,3
13.4821, 1.32336, 7.19296,2
1.1823, 1.09447, 6.23736,0
9.52791, 7.05223, 4.20331,2
2.41246, 1.36552, 8.44373,0
7.36245, 11.8494, 4.78461,3
7.91931, 10.9861, 12.91,3
8.43366, 11.4875, 15.4409,3
10.6453, 2.90028, 6.73838,2
3.08343, 6.53501, 5.22501,0
8.39796, 9.35843, 14.1645,3
-5.03032, 10.019, 4.01654,1
3.2924, 3.2249, 9.24533,0
4.97216, 7.16618, 10.7121,3
4.21241, 8.87736, 11.9351,3
11.697, 4.56273, 4.49798,2
1.57299, 6.32998, -0.319433,1
3.1896, 1.99816, 7.82103,0
7.29041, 9.9087, 13.0157,3
9.88258, 11.2571, 15.2227,3
0.2675, 12.8764, -0.856915,1
0.850323, 0.522919, 5.90973,0
15.8702, 4.46224, 6.09685,2
2.88272, 10.8099, 11.4809,3
2.04562, 1.5022, 8.04688,0
3.31456, 15.8851, 5.70815,3
4.34745, 10.3102, 11.9648,3
6.20114, 12.2458, 11.8571,3
-2.99116, 7.39424, 12.5837,0
3.79884, 2.57555, 6.902,0
4.80032, 13.7397, 9.44046,3
7.58282, 9.37467, 15.0972,3
8.32716, 10.8361, 15.0868,3
2.34296, 9.64093, 8.32853,3
2.97147, 11.0271, 2.4649,1
16.1803, 1.99276, 8.30605,2
2.33385, 8.67683, 8.80087,3
8.13398, 10.9801, 13.1044,3
15.2911, 4.37087, 5.1889,2
11.3648, 1.69189, 2.77162,2
4.07867, 10.2338, 11.0781,3
0.274398, 0.707822, 6.79811,0
2.34418, 3.60972, 7.80358,0
6.15756, 10.4871, 9.03014,3
0.405818, 0.180014, 6.98631,0
0.735094, 14.6958, 3.86311,1
3.95531, 2.02724, 6.18263,0
2.23698, 1.62595, 6.36236,0
13.9033, 9.26662, 10.6931,2
12.0698, 6.1479, 6.8249,2
11.2252, 9.66987, 4.08137,2
2.72201, 9.72702, 9.22549,3
2.73135, 2.98455, 10.0979,0
9.55536, 12.06, 1.01939,1
21.8754, 8.28775, 13.553,2
-0.418578, -0.297605, 5.09978,0
2.22446, 15.6259, 4.14227,1
8.23014, 1.77525, 4.68345,0
-2.85132, 10.5435, 5.98022,1
1.74871, 3.16056, 7.34375,0
4.3638, 3.46303, 8.55002,0
14.3398, 4.10326, 9.61578,2
7.59724, 10.1645, 13.617,3
2.5461, 0.329799, 7.22491,0
10.7503, 20.0614, 15.1047,3
8.62362, 11.5685, 14.1023,3
12.2755, 0.949005, 6.72932,2
7.11056, 12.0003, 13.5859,3
18.3472, 7.72396, 13.0639,2
2.58635, 2.65467, 9.03631,0
11.4413, 7.6794, 11.2315,2
10.5991, 11.2718, 0.860574,2
7.05242, 5.58389, 3.89481,0
13.037, 6.97974, 7.67023,2
2.83978, 9.43763, 9.20444,3
19.3448, 10.6098, 13.3774,2
1.48488, -0.317058, 5.98145,0
2.0646, 2.95742, 9.58094,0
5.22228, 9.50543, 9.46642,3
8.03322, 11.1859, 15.2936,3
2.10973, 1.96722, 7.61903,0
7.81187, 11.5443, 13.3493,3
7.76428, 10.7895, 12.8074,3
0.677565, 7.83022, 0.297474,1
-1.97264, 11.583, 8.52614,3
13.1003, 6.87089, 8.5797,2
-6.72188, 3.50743, -7.91879,1
1.04764, -1.07744, 3.34433,0
5.93939, 17.4397, 14.1186,3
5.54709, 10.0344, 10.8705,3
4.77543, 10.6678, 11.1134,3
9.81213, 4.243, 8.02436,2
-0.433254, 10.5291, -1.57843,1
15.9214, 6.63731, 6.89514,2
8.67321, 10.6219, 9.33761,3
1.88242, 9.43197, 8.37914,3
0.544435, 8.27574, 9.89975,3
2.5539, 9.65724, 8.8575,3
1.05873, 1.73575, 6.62016,0
12.4951, 9.27666, 11.0119,2
3.16724, 10.3096, 9.73224,3
1.10381, 1.5175, 7.5322,0
3.5994, 7.60477, 8.15515,3
3.18016, 2.25559, 8.0751,0
14.1197, 2.27549, 5.27581,2
15.0578, 5.10898, 8.72322,2
7.35607, 9.78808, 12.4396,3
4.80265, 13.4133, 10.6804,3
-1.89429, 3.69041, -5.08846,1
14.7132, 3.11931, 7.81063,2
-1.23535, 7.19123, -2.77278,1
4.03195, 9.58614, 10.5163,3
3.07178, 2.07374, 8.04904,0
1.74589, 0.0485949, 6.93225,0
-0.296759, 1.01535, 4.66057,0
2.64107, -0.148517, 6.77659,0
15.1994, 3.43425, 5.03861,2
2.35044, 4.9836, -5.92942,1
3.37705, 7.27005, 0.655989,1
8.0118, 10.5765, 11.8135,3
3.09053, 2.17802, 7.4049,0
0.543438, 7.1569, 0.605067,1
9.00427, 9.77505, 14.1945,3
-0.264597, 7.10067, -5.71057,1
1.3538, 7.73899, 9.54465,3
6.09982, 9.99798, 10.0809,3
2.39886, 1.49227, 6.43195,0
5.74004, 10.4829, 9.92271,3
6.03478, 10.9546, 8.70304,3
8.2913, 15.9059, 11.6317,3
7.4519, 10.6973, 12.9406,3
7.25046, 9.21023, 11.0179,3
5.57169, 10.5297, 2.67484,1
7.98255, 10.0295, 13.0778,3
11.6872, 3.33157, 11.5216,2
15.098, 8.52875, 9.98801,2
2.67242, 2.76355, 8.43391,0
2.52524, 4.48334, -0.0175499,1
14.7552, 5.72416, 7.19683,2
1.99211, 1.15323, 6.45688,0
5.68981, 12.3523, 9.9398,3
1.12573, 0.798021, 7.7815,0
7.46615, 10.9903, 11.9066,3
9.06675, 9.0375, 13.1096,3
5.59435, 9.26168, 11.2209,3
8.03139, 9.98718, 13.3331,3
0.714019, 7.83751, 6.49539,0
11.9916, 0.726157, 5.94642,2
1.92989, 13.0575, 14.4444,3
2.32244, 10.2991, 9.80535,3
10.7252, 14.6371, 2.80106,3
5.4661, 9.62243, 9.83326,3
6.69345, 9.49889, 5.86342,3
11.7482, -1.24846, 5.59928,2
5.47481, 10.2036, 10.0811,3
5.94178, 16.2427, 7.47774,3
6.09639, 11.9832, 14.0036,3
4.62409, 11.1023, 9.37874,3
4.87191, 8.98503, 9.06224,3
7.00979, 10.368, 14.4339,3
13.6573, 6.17927, 7.64145,2
3.89791, 11.7111, 12.7139,3
1.14336, 1.05672, 7.16991,0
15.949, 6.49285, 11.1407,2
2.07307, 3.33898, 7.6369,0
4.84708, 11.9879, 10.8203,3
12.6353, 5.05368, 10.4736,2
7.10046, 9.50505, 13.6665,3
4.72171, 11.0799, 9.39834,3
15.0748, 9.27729, 9.08992,2
12.1202, 2.83915, 10.088,2
10.049, 4.84225, 3.61138,2
1.47654, 0.610446, 5.47812,0
-1.98302, 2.66282, -14.2305,1
5.24166, 7.24042, 4.98109,0
7.11088, 9.81608, 11.7466,3
6.12663, 9.66331, 11.443,3
0.634053, 0.950028, 6.65416,0
5.63471, 12.2616, 8.86767,3
4.29214, 9.58183, 9.5904,3
5.94058, 11.8567, 11.7635,3
6.1004, 9.00432, 6.67888,3
4.10878, 2.35377, 6.0873,0
2.79358, 9.30368, 8.70039,3
1.27845, 2.10184, 8.21702,0
1.75893, 2.01258, 6.24818,0
6.97149, 9.59336, 14.5182,3
12.8936, 4.35045, 6.60108,2
14.0017, 6.67329, 9.66569,2
10.5545, 1.06062, 8.5908,2
6.21618, 11.2373, 11.5721,3
5.03296, 10.0156, 10.0953,3
6.1538, 9.05378, 11.8292,3
4.01875, 10.3282, 8.79761,3
15.2585, 4.75862, 4.32819,2
5.28717, 9.11257, 7.81958,3
4.68277, 9.07484, 4.00973,3
0.733155, 0.857551, 5.51981,0
2.88747, 11.9077, -1.28589,1
13.7201, 4.17051, 9.34096,2
1.40884, -0.874312, 6.11287,0
12.6823, 2.96717, 4.26778,2
7.19945, 10.3841, 12.6142,3
5.33989, 10.1977, 10.6222,3
2.03653, 0.0367045, 7.59041,0
5.0168, 11.415, 8.54807,3
-4.67639, 6.51243, 10.6378,0
-4.96424, 11.0678, -3.94498,1
10.6251, 16.0291, 7.65581,3
15.8816, 8.03984, 12.158,2
7.11769, 11.4438, 13.3091,3
-3.84579, 16.5068, 7.83795,3
2.33011, 10.4554, 9.77981,3
5.61404, 11.2331, 10.8942,3
3.13482, 10.2188, 10.0637,3
-2.3159, 18.127, 8.90953,3
-6.16867, 13.906, 9.13088,3
6.83089, 12.1254, 9.15195,3
7.66748, 16.5938, -4.30235,1
4.84144, 11.3224, 8.67824,3
1.69158, 11.6695, 0.549709,1
5.172, 9.13543, 10.0139,3
2.87253, 2.61257, 7.9377,0
2.94667, 15.9069, 3.54703,1
6.01593, 9.4037, 9.51571,3
7.36593, 11.6553, 10.8719,3
4.56818, 12.7196, 11.0049,3
1.70243, 2.16346, 8.27585,0
18.7983, 6.20809, 9.04707,2
3.33955, 1.3685, 7.39195,0
3.4485, 1.35546, 7.66774,0
5.5925, 5.19509, 11.4436,3
1.89236, 2.17046, 6.09069,0
10.0903, 2.84606, 8.53051,2
3.43872, 5.61301, -5.98107,1
15.8278, 8.02104, 11.3824,2
5.22111, 10.0943, 13.2751,3
15.3771, 22.0504, 1.38272,3
-0.269265, -1.03654, 6.05073,0
3.41493, 1.39921, 8.0885,0
2.08505, 2.7399, 6.86127,0
4.43976, 5.26592, 10.7198,0
-0.63738, -1.36985, 4.47698,0
13.5332, 2.21326, 12.9021,2
6.07106, 12.8669, 11.7038,3
3.76502, 9.53877, 10.1422,3
6.10277, 11.4973, 14.5692,3
4.73433, 9.30272, 10.8301,3
1.05784, 9.48029, -2.39096,1
2.69263, 8.86742, 11.8003,3
5.37583, 9.75519, 9.73333,3
10.8026, -0.319562, 6.0663,2
7.12144, 11.5849, 13.6172,3
0.3218, -1.02928, -3.91382,1
2.58972, 2.18439, 7.34077,0
2.97994, 1.37175, 7.56365,0
1.47586, 13.9677, 2.63993,1
3.68053, 3.0437, 7.82223,0
7.59159, 10.0448, 12.3022,3
2.94557, 0.731716, 7.46085,0
15.5333, 7.13251, 10.6866,2
4.88951, 11.5309, 12.4102,3
6.12096, 10.7847, 10.2404,3
3.10584, 9.85787, 8.74026,3
5.3333, 10.3791, 10.857,3
4.23342, 11.0815, 8.58312,3
0.893822, 4.45982, 4.78686,0
6.60873, 11.274, 12.9873,3
15.441, 5.22903, 6.33113,2
5.80348, 12.1954, 7.8493,3
2.92549, 4.01125, 10.2791,0
2.72006, 1.6704, 7.77678,0
3.73749, 9.92613, 13.0823,3
2.76878, 9.56819, 10.6006,3
2.4125, 0.732708, 6.22962,0
16.3909, 5.6133, 9.86907,2
8.40865, 12.736, 9.27823,3
2.34438, 9.05664, 10.2692,3
6.6897, 10.5951, 13.0187,3
7.79541, 12.7924, 15.4136,3
2.16851, 0.963327, 6.98054,0
6.3525, 11.0599, 13.8521,3
5.30424, 11.7703, 12.511,3
0.617031, -0.52916, 6.38361,0
9.93195, 10.1104, 15.5255,3
0.3621, 10.215, 16.4543,3
