idImage,patchId,clusterId
109,6135,61
109,6136,61
109,6137,95
109,6138,62
109,6139,61
109,6140,1
109,6141,61
109,6142,92
109,6143,6
109,6144,61
109,6145,61
109,6146,6
109,6147,61
109,6148,17
109,6149,17
109,6150,6
109,6151,1
109,6152,44
109,6153,61
109,6154,1
109,6155,62
109,6156,79
109,6157,44
109,6158,61
109,6159,61
109,6160,1
109,6161,6
109,6162,6
109,6163,61
109,6164,61
110,6165,44
110,6166,107
110,6167,99
110,6168,11
110,6169,86
110,6170,32
110,6171,44
110,6172,107
110,6173,99
110,6174,99
110,6175,22
110,6176,99
110,6177,11
110,6178,99
110,6179,22
110,6180,99
110,6181,9
110,6182,107
110,6183,99
110,6184,107
110,6185,18
110,6186,81
110,6187,18
110,6188,99
110,6189,99
110,6190,99
110,6191,22
110,6192,81
110,6193,11
110,6194,11
110,6195,11
110,6196,23
110,6197,99
110,6198,99
110,6199,107
110,6200,11
110,6201,99
110,6202,99
110,6203,18
110,6204,107
110,6205,44
110,6206,81
110,6207,11
110,6208,86
110,6209,18
110,6210,11
110,6211,107
110,6212,99
110,6213,107
110,6214,99
110,6215,54
110,6216,99
110,6217,99
110,6218,99
110,6219,22
110,6220,109
110,6221,99
110,6222,22
110,6223,99
110,6224,23
111,6225,95
111,6226,95
111,6227,95
111,6228,1
111,6229,34
111,6230,95
111,6231,74
111,6232,14
111,6233,95
111,6234,1
111,6235,44
111,6236,1
111,6237,28
111,6238,34
111,6239,42
111,6240,56
111,6241,1
111,6242,71
111,6243,95
111,6244,42
111,6245,95
111,6246,56
111,6247,40
111,6248,79
111,6249,95
111,6250,61
111,6251,74
111,6252,21
111,6253,95
111,6254,95
111,6255,95
111,6256,95
111,6257,51
111,6258,21
111,6259,21
111,6260,34
111,6261,71
111,6262,34
111,6263,34
111,6264,40
111,6265,40
111,6266,40
111,6267,34
111,6268,34
111,6269,34
111,6270,95
111,6271,95
111,6272,56
111,6273,40
111,6274,40
111,6275,40
111,6276,34
111,6277,84
111,6278,56
111,6279,40
111,6280,60
111,6281,21
112,6282,42
112,6283,11
112,6284,11
112,6285,56
112,6286,34
112,6287,34
112,6288,107
112,6289,42
112,6290,42
112,6291,42
112,6292,34
112,6293,11
112,6294,42
112,6295,11
112,6296,11
112,6297,56
112,6298,34
112,6299,42
112,6300,11
112,6301,42
112,6302,42
112,6303,52
112,6304,56
112,6305,52
112,6306,11
112,6307,11
112,6308,34
112,6309,95
112,6310,52
112,6311,87
112,6312,11
112,6313,42
112,6314,34
112,6315,51
112,6316,34
112,6317,52
112,6318,11
112,6319,69
112,6320,11
112,6321,42
112,6322,34
112,6323,11
112,6324,42
112,6325,34
112,6326,42
112,6327,23
112,6328,11
112,6329,42
112,6330,34
112,6331,42
112,6332,42
112,6333,42
112,6334,11
112,6335,11
112,6336,42
